tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 6,2016,1,33244,34262,"Memphis, TN","Palm Springs, CA",1513,14.6153846153846,302.851127819549,AA,0.548872180451128,298.831506849315,UA,0.37593984962406,282.206
Table 6,2016,1,33244,34492,"Memphis, TN","Raleigh/Durham, NC",633,104.835164835165,241.915828092243,DL,0.559748427672956,243.561610486891,AA,0.332285115303983,235.53690851735
Table 6,2016,1,33244,34524,"Memphis, TN","Richmond, VA",726,39.7802197802198,254.018232044199,DL,0.524861878453039,255.546842105263,AA,0.441988950276243,254.630625
Table 6,2016,1,33244,34570,"Memphis, TN","Reno, NV",1663,13.8461538461538,342.702380952381,AA,0.428571428571429,388.053703703704,WN,0.103174603174603,245.707692307692
Table 6,2016,1,33244,34576,"Memphis, TN","Rochester, NY",863,15.7142857142857,312.872027972028,DL,0.475524475524476,327.277941176471,AA,0.265734265734266,295.3
Table 6,2016,1,33244,34614,"Memphis, TN","Salt Lake City, UT",1262,94.3956043956044,267.856926658906,DL,0.270081490104773,366.559482758621,F9,0.186263096623981,144.48125
Table 6,2016,1,33244,34653,"Memphis, TN","Tulsa, OK",342,11.2087912087912,290.345098039216,AA,0.705882352941177,304.629166666667,WN,0.156862745098039,235.55
Table 6,2016,1,33244,34685,"Memphis, TN","Savannah, GA",544,20.989010989011,299.816230366492,DL,0.675392670157068,300.572093023256,AA,0.324607329842932,298.243548387097
Table 6,2016,1,33244,34761,"Memphis, TN","Sanford, FL",671,36.9230769230769,90.5744047619048,G4,1,90.5744047619048,G4,1,90.5744047619048
Table 6,2016,1,33244,34986,"Memphis, TN","Sarasota/Bradenton, FL",686,20.989010989011,225.102617801047,DL,0.759162303664921,230.953103448276,AA,0.219895287958115,204.916666666667
Table 6,2016,1,33244,35096,"Memphis, TN","Syracuse, NY",929,13.1868131868132,325.796666666667,AA,0.6,322.7125,AA,0.6,322.7125
Table 6,2016,1,33256,30466,"Mission/McAllen/Edinburg, TX","Phoenix, AZ",965,22.1978021978022,400.858910891089,AA,0.683168316831683,433.502898550725,UA,0.301980198019802,332.460655737705
Table 6,2016,1,33256,30559,"Mission/McAllen/Edinburg, TX","Seattle, WA",1967,16.2637362637363,392.712162162162,AA,0.621621621621622,421.507608695652,UA,0.337837837837838,345.61
Table 6,2016,1,33256,30693,"Mission/McAllen/Edinburg, TX","Nashville, TN",967,10.6593406593407,336.913402061856,AA,0.824742268041237,334.4625,AA,0.824742268041237,334.4625
Table 6,2016,1,33256,30852,"Mission/McAllen/Edinburg, TX","Washington, DC (Metropolitan Area)",1537,39.010989010989,419.951549295775,AA,0.630985915492958,406.621875,AA,0.630985915492958,406.621875
Table 6,2016,1,33256,31123,"Mission/McAllen/Edinburg, TX","St. Louis, MO",980,11.7582417582418,352.454205607477,AA,0.794392523364486,342.171764705882,AA,0.794392523364486,342.171764705882
Table 6,2016,1,33256,31454,"Mission/McAllen/Edinburg, TX","Orlando, FL",1052,26.043956043956,359.832489451477,UA,0.590717299578059,329.192142857143,UA,0.590717299578059,329.192142857143
Table 6,2016,1,33256,31703,"Mission/McAllen/Edinburg, TX","New York City, NY (Metropolitan Area)",1737,55.7142857142857,476.45483234714,AA,0.560157790927022,429.9,AA,0.560157790927022,429.9
Table 6,2016,1,33256,32457,"Mission/McAllen/Edinburg, TX","San Francisco, CA (Metropolitan Area)",1616,23.7362637362637,404.589814814815,AA,0.606481481481482,414.942748091603,UA,0.300925925925926,368.310769230769
Table 6,2016,1,33256,33316,"Mission/McAllen/Edinburg, TX","Omaha, NE",1051,12.0879120879121,354.257272727273,AA,0.890909090909091,363.319387755102,UA,0.0909090909090909,280.1
Table 6,2016,1,33256,33570,"Mission/McAllen/Edinburg, TX","San Diego, CA",1226,18.6813186813187,406.492352941176,AA,0.694117647058824,421.714406779661,UA,0.305882352941176,371.95
Table 6,2016,1,33256,34100,"Mission/McAllen/Edinburg, TX","Philadelphia, PA",1627,14.0659340659341,475.6953125,AA,0.71875,488.075,AA,0.71875,488.075
Table 6,2016,1,33256,34761,"Mission/McAllen/Edinburg, TX","Sanford, FL",1059,12.967032967033,127.398305084746,G4,1,127.398305084746,G4,1,127.398305084746
Table 6,2016,1,33264,30436,"Medford, OR","Tucson, AZ",964,11.3186813186813,207.609708737864,UA,0.611650485436893,193.620634920635,UA,0.611650485436893,193.620634920635
Table 6,2016,1,33264,30466,"Medford, OR","Phoenix, AZ",854,60.5494505494505,191.939927404719,AS,0.542649727767695,180.771571906355,AS,0.542649727767695,180.771571906355
Table 6,2016,1,33264,30559,"Medford, OR","Seattle, WA",352,114.725274725275,158.382279693487,AS,0.977969348659004,159.195592556317,AS,0.977969348659004,159.195592556317
Table 6,2016,1,33264,30852,"Medford, OR","Washington, DC (Metropolitan Area)",2404,24.0659340659341,321.419178082192,UA,0.397260273972603,291.489655172414,UA,0.397260273972603,291.489655172414
Table 6,2016,1,33264,31454,"Medford, OR","Orlando, FL",2505,20.2197802197802,366.375543478261,UA,0.603260869565217,344.859459459459,UA,0.603260869565217,344.859459459459
Table 6,2016,1,33264,31650,"Medford, OR","Minneapolis/St. Paul, MN",1489,20.1098901098901,274.725683060109,DL,0.39344262295082,321.794444444444,AS,0.360655737704918,238.504545454545
Table 6,2016,1,33264,31703,"Medford, OR","New York City, NY (Metropolitan Area)",2514,24.7252747252747,334.168888888889,UA,0.542222222222222,329.234426229508,AS,0.151111111111111,260.191176470588
Table 6,2016,1,33264,31884,"Medford, OR","Spokane, WA",447,16.2637362637363,218.296621621622,AS,0.993243243243243,219.241496598639,AS,0.993243243243243,219.241496598639
Table 6,2016,1,33264,32457,"Medford, OR","San Francisco, CA (Metropolitan Area)",349,38.1318681318681,287.551008645533,UA,0.786743515850144,319.657142857143,AS,0.184438040345821,174.83125
Table 6,2016,1,33264,33570,"Medford, OR","San Diego, CA",734,53.1868131868132,181.367148760331,UA,0.533057851239669,185.559302325581,AS,0.322314049586777,170.721794871795
Table 6,2016,1,33264,34057,"Medford, OR","Portland, OR",222,204.175824175824,136.829763186222,AS,0.998923573735199,136.884213362069,AS,0.998923573735199,136.884213362069
Table 6,2016,1,33264,34262,"Medford, OR","Palm Springs, CA",683,10.4395604395604,237.637894736842,AS,0.494736842105263,253.046808510638,UA,0.410526315789474,224.866666666667
Table 6,2016,1,33264,34614,"Medford, OR","Salt Lake City, UT",575,23.8461538461538,282.907373271889,DL,0.806451612903226,284.393714285714,AS,0.15668202764977,270.255882352941
Table 6,2016,1,33277,30466,"Montgomery, AL","Phoenix, AZ",1488,17.8021978021978,333.282098765432,AA,0.623456790123457,342.095049504951,DL,0.358024691358025,321.074137931035
Table 6,2016,1,33277,30559,"Montgomery, AL","Seattle, WA",2150,11.7582417582418,335.820560747664,AA,0.551401869158878,315.228813559322,AA,0.551401869158878,315.228813559322
Table 6,2016,1,33277,30852,"Montgomery, AL","Washington, DC (Metropolitan Area)",723,71.7582417582418,266.226493108729,DL,0.716692189892802,278.11217948718,AA,0.269525267993874,235.147159090909
Table 6,2016,1,33277,31454,"Montgomery, AL","Orlando, FL",404,18.7912087912088,284.124561403509,DL,0.777777777777778,298.657894736842,AA,0.210526315789474,237.722222222222
Table 6,2016,1,33277,31703,"Montgomery, AL","New York City, NY (Metropolitan Area)",929,35.1648351648352,282.7471875,DL,0.553125,300.951412429379,AA,0.39375,250.305555555556
Table 6,2016,1,33277,32457,"Montgomery, AL","San Francisco, CA (Metropolitan Area)",2062,15.1648351648352,349.335507246377,AA,0.579710144927536,353.1025,DL,0.391304347826087,347.787037037037
Table 6,2016,1,33277,33214,"Montgomery, AL","San Antonio, TX",742,21.978021978022,256.718,AA,0.625,237.496,AA,0.625,237.496
Table 6,2016,1,33277,33570,"Montgomery, AL","San Diego, CA",1792,10.1098901098901,284.460869565217,AA,0.510869565217391,291.382978723404,DL,0.478260869565217,269.045454545455
Table 6,2016,1,33277,33667,"Montgomery, AL","Norfolk, VA (Metropolitan Area)",661,11.0989010989011,243.09801980198,DL,0.544554455445545,242.345454545455,AA,0.445544554455446,241.844444444444
Table 6,2016,1,33277,34100,"Montgomery, AL","Philadelphia, PA",813,11.7582417582418,267.252336448598,DL,0.644859813084112,263.769565217391,DL,0.644859813084112,263.769565217391
Table 6,2016,1,33277,34492,"Montgomery, AL","Raleigh/Durham, NC",501,12.5274725274725,247.709649122807,DL,0.824561403508772,239.598936170213,DL,0.824561403508772,239.598936170213
Table 6,2016,1,33277,34524,"Montgomery, AL","Richmond, VA",627,10.4395604395604,220.405263157895,DL,0.578947368421053,227.572727272727,AA,0.410526315789474,212.179487179487
Table 6,2016,1,33290,30852,"Manhattan/Ft. Riley, KS","Washington, DC (Metropolitan Area)",1072,14.9450549450549,300.132352941176,AA,0.963235294117647,300.606870229008,AA,0.963235294117647,300.606870229008
Table 6,2016,1,33304,30466,"Minot, ND","Phoenix, AZ",1165,161.208791208791,146.551533742331,G4,0.912065439672802,131.390134529148,G4,0.912065439672802,131.390134529148
Table 6,2016,1,33304,30852,"Minot, ND","Washington, DC (Metropolitan Area)",1374,16.3736263736264,320.2,DL,0.906040268456376,320.714074074074,DL,0.906040268456376,320.714074074074
Table 6,2016,1,33304,31454,"Minot, ND","Orlando, FL",1734,15.4945054945055,317.930496453901,DL,0.914893617021277,316.037984496124,DL,0.914893617021277,316.037984496124
Table 6,2016,1,33304,31703,"Minot, ND","New York City, NY (Metropolitan Area)",1449,10.7692307692308,306.327551020408,DL,0.73469387755102,313.581944444444,UA,0.142857142857143,270.928571428571
Table 6,2016,1,33316,30198,"Omaha, NE","Pittsburgh, PA",821,35.1648351648352,275.345625,WN,0.396875,267.959842519685,UA,0.153125,251.855102040816
Table 6,2016,1,33316,30436,"Omaha, NE","Tucson, AZ",1046,35.7142857142857,279.410461538462,WN,0.36,287.811111111111,UA,0.233846153846154,268.144736842105
Table 6,2016,1,33316,30466,"Omaha, NE","Phoenix, AZ",1037,680.549450549451,212.35595026643,WN,0.664782819312127,209.628030119019,WN,0.664782819312127,209.628030119019
Table 6,2016,1,33316,30559,"Omaha, NE","Seattle, WA",1368,140.659340659341,213.1809375,AS,0.48046875,217.416097560976,UA,0.1375,187.199431818182
Table 6,2016,1,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",1025,392.087912087912,204.98951793722,WN,0.477017937219731,180.132079905993,WN,0.477017937219731,180.132079905993
Table 6,2016,1,33316,31123,"Omaha, NE","St. Louis, MO",342,170,171.257853910795,WN,0.925016160310278,171.42215234102,DL,0.0452488687782805,152.482857142857
Table 6,2016,1,33316,31454,"Omaha, NE","Orlando, FL",1211,333.736263736264,207.555054329931,WN,0.449456700691472,213.852161172161,F9,0.175831412578202,116.325842696629
Table 6,2016,1,33316,31504,"Omaha, NE","Valparaiso, FL",911,12.0879120879121,250.125454545455,DL,0.736363636363636,236.464197530864,DL,0.736363636363636,236.464197530864
Table 6,2016,1,33316,31884,"Omaha, NE","Spokane, WA",1151,20.7692307692308,279.697354497355,DL,0.35978835978836,286.738235294118,WN,0.296296296296296,246.503571428571
Table 6,2016,1,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",1433,216.043956043956,268.074313326551,WN,0.34028484231943,287.895216741405,F9,0.174465920651068,142.851895043732
Table 6,2016,1,33316,33192,"Omaha, NE","Sacramento, CA",1370,64.9450549450549,307.352284263959,WN,0.587140439932318,300.945244956772,WN,0.587140439932318,300.945244956772
Table 6,2016,1,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",1190,190.769230769231,193.417338709677,G4,0.425691244239631,105.070365358593,G4,0.425691244239631,105.070365358593
Table 6,2016,1,33316,33214,"Omaha, NE","San Antonio, TX",824,89.5604395604396,263.093496932515,AA,0.395092024539877,282.538819875776,WN,0.250306748466258,244.873529411765
Table 6,2016,1,33316,33570,"Omaha, NE","San Diego, CA",1313,176.153846153846,247.900810979414,WN,0.54772301933874,241.566287015945,WN,0.54772301933874,241.566287015945
Table 6,2016,1,33316,33728,"Omaha, NE","Pensacola, FL",891,14.8351648351648,289.720740740741,DL,0.703703703703704,292.3,AA,0.177777777777778,240.708333333333
Table 6,2016,1,33316,34027,"Omaha, NE","West Palm Beach/Palm Beach, FL",1351,26.8131868131868,297.383606557377,DL,0.557377049180328,300.888235294118,AA,0.368852459016393,289.486666666667
Table 6,2016,1,33316,34057,"Omaha, NE","Portland, OR",1369,103.406593406593,200.872369819341,AS,0.36663124335813,187.768405797101,AS,0.36663124335813,187.768405797101
Table 6,2016,1,33316,34100,"Omaha, NE","Philadelphia, PA",1088,70,291.800470957614,WN,0.337519623233909,266.492093023256,WN,0.337519623233909,266.492093023256
Table 6,2016,1,33316,34262,"Omaha, NE","Palm Springs, CA",1239,38.6813186813187,303.451420454545,UA,0.471590909090909,277.519879518072,UA,0.471590909090909,277.519879518072
Table 6,2016,1,33316,34492,"Omaha, NE","Raleigh/Durham, NC",997,51.3186813186813,270.825695931478,DL,0.449678800856531,266.26,WN,0.209850107066381,253.160204081633
Table 6,2016,1,33316,34524,"Omaha, NE","Richmond, VA",1026,21.0989010989011,272.832291666667,DL,0.614583333333333,282.512711864407,UA,0.15625,229.686666666667
Table 6,2016,1,33316,34570,"Omaha, NE","Reno, NV",1261,24.2857142857143,268.810407239819,WN,0.710407239819005,261.433757961783,WN,0.710407239819005,261.433757961783
Table 6,2016,1,33316,34614,"Omaha, NE","Salt Lake City, UT",840,96.043956043956,256.948398169336,DL,0.471395881006865,309.529611650485,F9,0.154462242562929,108.585185185185
Table 6,2016,1,33316,34685,"Omaha, NE","Savannah, GA",1030,14.7252747252747,304.524626865672,DL,0.656716417910448,303.618181818182,AA,0.305970149253731,286.165853658537
Table 6,2016,1,33316,34761,"Omaha, NE","Sanford, FL",1195,66.5934065934066,92.1848184818482,G4,1,92.1848184818482,G4,1,92.1848184818482
Table 6,2016,1,33316,34986,"Omaha, NE","Sarasota/Bradenton, FL",1222,11.2087912087912,268.383333333333,DL,0.696078431372549,263.664788732394,DL,0.696078431372549,263.664788732394
Table 6,2016,1,33342,30198,"Milwaukee, WI","Pittsburgh, PA",431,51.6483516483517,231.936595744681,DL,0.376595744680851,232.338418079096,WN,0.131914893617021,219.940322580645
Table 6,2016,1,33342,30436,"Milwaukee, WI","Tucson, AZ",1462,64.9450549450549,261.202707275804,WN,0.445008460236887,226.907984790875,WN,0.445008460236887,226.907984790875
Table 6,2016,1,33342,30466,"Milwaukee, WI","Phoenix, AZ",1460,936.373626373626,227.988745452412,WN,0.670578570590306,222.300122506125,WN,0.670578570590306,222.300122506125
Table 6,2016,1,33342,30559,"Milwaukee, WI","Seattle, WA",1694,235.934065934066,199.129343269679,WN,0.475081509082441,181.382549019608,WN,0.475081509082441,181.382549019608
Table 6,2016,1,33342,30693,"Milwaukee, WI","Nashville, TN",475,68.4615384615385,236.08683788122,DL,0.531300160513644,241.980060422961,UA,0.105939004815409,208.289393939394
Table 6,2016,1,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,609.120879120879,171.190763124662,WN,0.813819231463107,166.406849922412,WN,0.813819231463107,166.406849922412
Table 6,2016,1,33342,30928,"Milwaukee, WI","Wichita, KS",622,13.7362637362637,216.2584,DL,0.376,208.982978723404,AA,0.216,207.685185185185
Table 6,2016,1,33342,31123,"Milwaukee, WI","St. Louis, MO",317,152.967032967033,177.76882183908,WN,0.834051724137931,174.768217054264,WN,0.834051724137931,174.768217054264
Table 6,2016,1,33342,31454,"Milwaukee, WI","Orlando, FL",1066,1405.93406593407,158.560645615132,WN,0.732452712208848,160.874890619998,F9,0.138580584649054,124.927523970671
Table 6,2016,1,33342,31481,"Milwaukee, WI","Panama City, FL",876,11.4285714285714,352.441346153846,DL,0.778846153846154,381.506172839506,WN,0.182692307692308,249.005263157895
Table 6,2016,1,33342,31504,"Milwaukee, WI","Valparaiso, FL",863,15.2747252747253,227.488489208633,DL,0.820143884892086,223.833333333333,DL,0.820143884892086,223.833333333333
Table 6,2016,1,33342,31650,"Milwaukee, WI","Minneapolis/St. Paul, MN",297,426.373626373626,175.058402061856,DL,0.711340206185567,190.029347826087,WN,0.271649484536082,134.435009487666
Table 6,2016,1,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,865.714285714286,159.916717440975,DL,0.417364813404417,170.49604622871,WN,0.332317847169332,128.106990068755
Table 6,2016,1,33342,31775,"Milwaukee, WI","Sioux Falls, SD",448,12.967032967033,246.816101694915,DL,0.711864406779661,246.183333333333,DL,0.711864406779661,246.183333333333
Table 6,2016,1,33342,31884,"Milwaukee, WI","Spokane, WA",1471,27.8021978021978,206.129644268775,DL,0.762845849802372,189.377202072539,DL,0.762845849802372,189.377202072539
Table 6,2016,1,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",1845,351.428571428571,231.97148217636,WN,0.611632270168856,222.18609406953,WN,0.611632270168856,222.18609406953
Table 6,2016,1,33342,33192,"Milwaukee, WI","Sacramento, CA",1778,69.010989010989,285.81449044586,WN,0.493630573248408,274.199677419355,DL,0.148089171974522,269.896774193548
Table 6,2016,1,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",1075,593.956043956044,189.641868640148,WN,0.819981498612396,188.540500902527,WN,0.819981498612396,188.540500902527
Table 6,2016,1,33342,33214,"Milwaukee, WI","San Antonio, TX",1095,89.1208791208791,255.048088779285,WN,0.299630086313194,255.986419753086,UA,0.136868064118372,236.59009009009
Table 6,2016,1,33342,33256,"Milwaukee, WI","Mission/McAllen/Edinburg, TX",1295,11.7582417582418,296.534579439252,AA,0.654205607476635,286.851428571429,AA,0.654205607476635,286.851428571429
Table 6,2016,1,33342,33316,"Milwaukee, WI","Omaha, NE",426,52.5274725274725,202.254393305439,DL,0.485355648535565,202.931465517241,WN,0.240585774058577,192.495652173913
Table 6,2016,1,33342,33495,"Milwaukee, WI","New Orleans, LA",903,105.714285714286,218.513721413721,WN,0.437629937629938,214.181947743468,WN,0.437629937629938,214.181947743468
Table 6,2016,1,33342,33570,"Milwaukee, WI","San Diego, CA",1739,197.692307692308,249.691662034464,WN,0.575875486381323,238.82055984556,WN,0.575875486381323,238.82055984556
Table 6,2016,1,33342,33667,"Milwaukee, WI","Norfolk, VA (Metropolitan Area)",747,40.5494505494505,239.748509485095,DL,0.409214092140921,236.129801324503,WN,0.151761517615176,203.035714285714
Table 6,2016,1,33342,33728,"Milwaukee, WI","Pensacola, FL",861,33.7362637362637,250.616938110749,DL,0.765472312703583,246.672340425532,DL,0.765472312703583,246.672340425532
Table 6,2016,1,33342,33851,"Milwaukee, WI","Oklahoma City, OK",736,29.5604395604396,253.295167286245,WN,0.442379182156134,257.384033613445,AA,0.178438661710037,238.529166666667
Table 6,2016,1,33342,34027,"Milwaukee, WI","West Palm Beach/Palm Beach, FL",1204,94.9450549450549,186.729976851852,DL,0.540509259259259,188.015203426124,WN,0.265046296296296,177.786899563319
Table 6,2016,1,33342,34057,"Milwaukee, WI","Portland, OR",1718,100.32967032967,213.500876232202,DL,0.403066812705367,219.06277173913,AS,0.147864184008762,188.535555555556
Table 6,2016,1,33342,34100,"Milwaukee, WI","Philadelphia, PA",690,160.549450549451,264.793839835729,AA,0.722108145106092,287.547014218009,DL,0.181382614647502,206.935849056604
Table 6,2016,1,33342,34262,"Milwaukee, WI","Palm Springs, CA",1665,29.010989010989,312.000378787879,AA,0.571969696969697,312.079470198675,DL,0.159090909090909,309.592857142857
Table 6,2016,1,33342,34321,"Milwaukee, WI","Portland, ME",887,16.043956043956,265.51095890411,DL,0.431506849315069,270.725396825397,WN,0.116438356164384,230.764705882353
Table 6,2016,1,33342,34492,"Milwaukee, WI","Raleigh/Durham, NC",689,80.5494505494506,251.582537517053,DL,0.44474761255116,250.001840490798,WN,0.200545702592087,228.702040816327
Table 6,2016,1,33342,34524,"Milwaukee, WI","Richmond, VA",673,39.8901098901099,237.563636363636,DL,0.43801652892562,234.746540880503,WN,0.126721763085399,196.136956521739
Table 6,2016,1,33342,34570,"Milwaukee, WI","Reno, NV",1667,31.6483516483517,271.601041666667,WN,0.690972222222222,250.293969849246,WN,0.690972222222222,250.293969849246
Table 6,2016,1,33342,34576,"Milwaukee, WI","Rochester, NY",518,21.4285714285714,215.807179487179,DL,0.461538461538462,210.325555555556,WN,0.18974358974359,180.059459459459
Table 6,2016,1,33342,34614,"Milwaukee, WI","Salt Lake City, UT",1247,77.4725274725275,248.065957446809,WN,0.343262411347518,230.767355371901,F9,0.167375886524823,147.196610169492
Table 6,2016,1,33342,34653,"Milwaukee, WI","Tulsa, OK",631,16.4835164835165,259.750666666667,AA,0.373333333333333,239.807142857143,AA,0.373333333333333,239.807142857143
Table 6,2016,1,33342,34685,"Milwaukee, WI","Savannah, GA",831,25.1648351648352,302.68864628821,DL,0.842794759825327,307.483419689119,AA,0.117903930131004,302.222222222222
Table 6,2016,1,33342,34986,"Milwaukee, WI","Sarasota/Bradenton, FL",1113,20.5494505494506,254.404278074866,DL,0.79144385026738,254.398648648649,UA,0.101604278074866,182.473684210526
Table 6,2016,1,33360,30198,"Melbourne, FL","Pittsburgh, PA",854,26.5934065934066,163.652892561983,DL,0.685950413223141,157.33734939759,DL,0.685950413223141,157.33734939759
Table 6,2016,1,33360,30466,"Melbourne, FL","Phoenix, AZ",1894,10.6593406593407,270.344329896907,DL,0.628865979381443,287.198360655738,AA,0.350515463917526,244.438235294118
Table 6,2016,1,33360,30693,"Melbourne, FL","Nashville, TN",656,14.3956043956044,194.870229007634,DL,0.763358778625954,191.918,DL,0.763358778625954,191.918
Table 6,2016,1,33360,30852,"Melbourne, FL","Washington, DC (Metropolitan Area)",797,71.978021978022,200.017709923664,DL,0.737404580152672,199.533126293996,DL,0.737404580152672,199.533126293996
Table 6,2016,1,33360,31703,"Melbourne, FL","New York City, NY (Metropolitan Area)",976,55.9340659340659,202.923379174853,DL,0.709233791748527,185.738504155125,DL,0.709233791748527,185.738504155125
Table 6,2016,1,33360,32457,"Melbourne, FL","San Francisco, CA (Metropolitan Area)",2492,17.032967032967,303.226451612903,DL,0.761290322580645,313.854237288136,AA,0.193548387096774,278.746666666667
Table 6,2016,1,33360,33244,"Melbourne, FL","Memphis, TN",728,11.0989010989011,212.948514851485,DL,0.811881188118812,211.317073170732,DL,0.811881188118812,211.317073170732
Table 6,2016,1,33360,33342,"Melbourne, FL","Milwaukee, WI",1101,12.8571428571429,177.545299145299,DL,0.897435897435897,176.065714285714,DL,0.897435897435897,176.065714285714
Table 6,2016,1,33360,33570,"Melbourne, FL","San Diego, CA",2194,11.4285714285714,352.092307692308,DL,0.769230769230769,366.01125,AA,0.201923076923077,296.033333333333
Table 6,2016,1,33360,33667,"Melbourne, FL","Norfolk, VA (Metropolitan Area)",667,18.3516483516484,197.659281437126,DL,0.688622754491018,186.350434782609,DL,0.688622754491018,186.350434782609
Table 6,2016,1,33360,34100,"Melbourne, FL","Philadelphia, PA",868,20.6593406593407,194.102659574468,DL,0.638297872340426,189.3325,DL,0.638297872340426,189.3325
Table 6,2016,1,33360,34492,"Melbourne, FL","Raleigh/Durham, NC",547,11.4285714285714,196.051923076923,DL,0.721153846153846,189.468,DL,0.721153846153846,189.468
Table 6,2016,1,33360,34524,"Melbourne, FL","Richmond, VA",676,16.043956043956,175.680821917808,DL,0.732876712328767,165.984112149533,DL,0.732876712328767,165.984112149533
Table 6,2016,1,33360,34576,"Melbourne, FL","Rochester, NY",1049,17.032967032967,194.15935483871,DL,0.864516129032258,197.017910447761,AA,0.12258064516129,176.473684210526
Table 6,2016,1,33360,35096,"Melbourne, FL","Syracuse, NY",1065,20.2197802197802,211.498913043478,DL,0.652173913043478,202.289166666667,DL,0.652173913043478,202.289166666667
Table 6,2016,1,33367,30436,"Quad Cities, IL (Metropolitan Area)","Tucson, AZ",1299,10.4395604395604,272.714736842105,AA,0.757894736842105,268.952777777778,AA,0.757894736842105,268.952777777778
Table 6,2016,1,33367,30559,"Quad Cities, IL (Metropolitan Area)","Seattle, WA",1614,21.3186813186813,308.343298969072,UA,0.489690721649485,280.971578947368,UA,0.489690721649485,280.971578947368
Table 6,2016,1,33367,30852,"Quad Cities, IL (Metropolitan Area)","Washington, DC (Metropolitan Area)",747,49.010989010989,239.368609865471,DL,0.437219730941704,220.813846153846,DL,0.437219730941704,220.813846153846
Table 6,2016,1,33367,32457,"Quad Cities, IL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",1713,23.4065934065934,300.912676056338,UA,0.596244131455399,299.35905511811,DL,0.173708920187793,263.175675675676
Table 6,2016,1,33367,33195,"Quad Cities, IL (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1033,108.461538461538,134.868895643364,G4,0.850050658561297,111.986889153754,G4,0.850050658561297,111.986889153754
Table 6,2016,1,33367,33214,"Quad Cities, IL (Metropolitan Area)","San Antonio, TX",935,19.2307692307692,264.594285714286,AA,0.565714285714286,281.692929292929,DL,0.24,237.078571428571
Table 6,2016,1,33367,33570,"Quad Cities, IL (Metropolitan Area)","San Diego, CA",1584,21.4285714285714,286.124615384615,UA,0.471794871794872,258.816304347826,UA,0.471794871794872,258.816304347826
Table 6,2016,1,33367,34492,"Quad Cities, IL (Metropolitan Area)","Raleigh/Durham, NC",740,15.9340659340659,267.995862068965,DL,0.648275862068965,271.06914893617,UA,0.220689655172414,266.396875
Table 6,2016,1,33367,34614,"Quad Cities, IL (Metropolitan Area)","Salt Lake City, UT",1119,13.5164835164835,304.377235772358,UA,0.390243902439024,259.75,UA,0.390243902439024,259.75
Table 6,2016,1,33367,34685,"Quad Cities, IL (Metropolitan Area)","Savannah, GA",823,10.4395604395604,315.016842105263,DL,0.747368421052632,341.046478873239,UA,0.210526315789474,232.94
Table 6,2016,1,33367,34761,"Quad Cities, IL (Metropolitan Area)","Sanford, FL",1018,87.2527472527473,110.63476070529,G4,1,110.63476070529,G4,1,110.63476070529
Table 6,2016,1,33377,30852,"Monroe, LA","Washington, DC (Metropolitan Area)",976,19.5604395604396,317.926966292135,DL,0.758426966292135,321.29037037037,UA,0.112359550561798,301.405
Table 6,2016,1,33377,31454,"Monroe, LA","Orlando, FL",699,15.8241758241758,282.202083333333,DL,0.694444444444444,293.044,UA,0.152777777777778,209.590909090909
Table 6,2016,1,33377,31703,"Monroe, LA","New York City, NY (Metropolitan Area)",1172,16.2637362637363,383.522972972973,DL,0.689189189189189,399.097058823529,UA,0.162162162162162,352.958333333333
Table 6,2016,1,33388,32457,"Mammoth Lakes, CA","San Francisco, CA (Metropolitan Area)",193,37.2527472527473,151.800294985251,UA,1,151.800294985251,UA,1,151.800294985251
Table 6,2016,1,33388,33570,"Mammoth Lakes, CA","San Diego, CA",350,56.3736263736264,119.626315789474,AS,0.953216374269006,115.390593047035,AS,0.953216374269006,115.390593047035
Table 6,2016,1,33459,33195,"Marquette, MI","Tampa, FL (Metropolitan Area)",1295,10,304.172527472527,DL,0.758241758241758,299.691304347826,DL,0.758241758241758,299.691304347826
Table 6,2016,1,33485,30198,"Madison, WI","Pittsburgh, PA",504,22.1978021978022,386.889603960396,DL,0.544554455445545,378.854545454545,UA,0.133663366336634,364.214814814815
Table 6,2016,1,33485,30436,"Madison, WI","Tucson, AZ",1401,36.3736263736264,293.073716012085,UA,0.441087613293051,278.714383561644,UA,0.441087613293051,278.714383561644
Table 6,2016,1,33485,30466,"Madison, WI","Phoenix, AZ",1396,114.615384615385,302.837583892617,DL,0.421860019175455,334.828181818182,F9,0.126558005752637,122.909090909091
Table 6,2016,1,33485,30559,"Madison, WI","Seattle, WA",1622,58.7912087912088,339.356822429907,DL,0.613084112149533,349.379573170732,UA,0.196261682242991,311.65619047619
